COD_ISTAT;COMUNE;SIGLA;PROVINCIA;ID_COMUNE_STATO;COMUNE_POSTE;CODICE_CATASTALE;COD_ISTAT_REGIONE;REGIONE;
061066;RAVISCANINA;CE;CASERTA;0;RAVISCANINA;H202;15;CAMPANIA;
061067;RECALE;CE;CASERTA;0;RECALE;H210;15;CAMPANIA;
061068;RIARDO;CE;CASERTA;0;RIARDO;H268;15;CAMPANIA;
061069;ROCCA D'EVANDRO;CE;CASERTA;0;ROCCA D'EVANDRO;H398;15;CAMPANIA;
061070;ROCCAMONFINA;CE;CASERTA;0;ROCCAMONFINA;H423;15;CAMPANIA;
061071;ROCCAROMANA;CE;CASERTA;0;ROCCAROMANA;H436;15;CAMPANIA;
061072;ROCCHETTA E CROCE;CE;CASERTA;0;ROCCHETTA E CROCE;H459;15;CAMPANIA;
061073;RUVIANO;CE;CASERTA;0;RUVIANO;H165;15;CAMPANIA;
061074;SAN CIPRIANO D'AVERSA;CE;CASERTA;0;SAN CIPRIANO D'AVERSA;H798;15;CAMPANIA;
061075;SAN FELICE A CANCELLO;CE;CASERTA;0;SAN FELICE A CANCELLO;H834;15;CAMPANIA;
061076;SAN GREGORIO MATESE;CE;CASERTA;0;SAN GREGORIO MATESE;H939;15;CAMPANIA;
061077;SAN MARCELLINO;CE;CASERTA;0;SAN MARCELLINO;H978;15;CAMPANIA;
061104;SAN MARCO EVANGELISTA;CE;CASERTA;0;SAN MARCO EVANGELISTA;F043;15;CAMPANIA;
061078;SAN NICOLA LA STRADA;CE;CASERTA;0;SAN NICOLA LA STRADA;I056;15;CAMPANIA;
061079;SAN PIETRO INFINE;CE;CASERTA;0;SAN PIETRO INFINE;I113;15;CAMPANIA;
061080;SAN POTITO SANNITICO;CE;CASERTA;0;SAN POTITO SANNITICO;I130;15;CAMPANIA;
061081;SAN PRISCO;CE;CASERTA;0;SAN PRISCO;I131;15;CAMPANIA;
061085;SAN TAMMARO;CE;CASERTA;0;SAN TAMMARO;I261;15;CAMPANIA;
061086;SANT'ANGELO D'ALIFE;CE;CASERTA;0;SANT'ANGELO D'ALIFE;I273;15;CAMPANIA;
061087;SANT'ARPINO;CE;CASERTA;0;SANT'ARPINO;I306;15;CAMPANIA;
061082;SANTA MARIA A VICO;CE;CASERTA;0;SANTA MARIA A VICO;I233;15;CAMPANIA;
061083;SANTA MARIA CAPUA VETERE;CE;CASERTA;0;SANTA MARIA CAPUA VETERE;I234;15;CAMPANIA;
061084;SANTA MARIA LA FOSSA;CE;CASERTA;0;SANTA MARIA LA FOSSA;I247;15;CAMPANIA;
061088;SESSA AURUNCA;CE;CASERTA;0;SESSA AURUNCA;I676;15;CAMPANIA;
061089;SPARANISE;CE;CASERTA;0;SPARANISE;I885;15;CAMPANIA;
061090;SUCCIVO;CE;CASERTA;0;SUCCIVO;I993;15;CAMPANIA;
061091;TEANO;CE;CASERTA;0;TEANO;L083;15;CAMPANIA;
061092;TEVEROLA;CE;CASERTA;0;TEVEROLA;L155;15;CAMPANIA;
061093;TORA E PICCILLI;CE;CASERTA;0;TORA E PICCILLI;L205;15;CAMPANIA;
061094;TRENTOLA-DUCENTA;CE;CASERTA;0;TRENTOLA DUCENTA;L379;15;CAMPANIA;
061095;VAIRANO PATENORA;CE;CASERTA;0;VAIRANO PATENORA;L540;15;CAMPANIA;
061096;VALLE AGRICOLA;CE;CASERTA;0;VALLE AGRICOLA;L594;15;CAMPANIA;
061097;VALLE DI MADDALONI;CE;CASERTA;0;VALLE DI MADDALONI;L591;15;CAMPANIA;
061098;VILLA DI BRIANO;CE;CASERTA;0;VILLA DI BRIANO;D801;15;CAMPANIA;
061099;VILLA LITERNO;CE;CASERTA;0;VILLA LITERNO;L844;15;CAMPANIA;
061100;VITULAZIO;CE;CASERTA;0;VITULAZIO;M092;15;CAMPANIA;
061801;ALBANOVA;CE;CASERTA;2;ALBANOVA;A133;15;CAMPANIA;
061803;ATELLA DI NAPOLI;CE;CASERTA;2;ATELLA DI NAPOLI;A483;15;CAMPANIA;
061804;CASALBA;CE;CASERTA;2;CASALBA;B863;15;CAMPANIA;
061805;FERTILIA;CE;CASERTA;2;FERTILIA;D558;15;CAMPANIA;
061807;LUSCIANO E DUCENTA;CE;CASERTA;2;LUSCIANO E DUCENTA;E755;15;CAMPANIA;
061809;VILLA VOLTURNO;CE;CASERTA;2;VILLA VOLTURNO;M035;15;CAMPANIA;
069001;ALTINO;CH;CHIETI;0;ALTINO;A235;13;ABRUZZO;
069002;ARCHI;CH;CHIETI;0;ARCHI;A367;13;ABRUZZO;
069003;ARI;CH;CHIETI;0;ARI;A398;13;ABRUZZO;
069004;ARIELLI;CH;CHIETI;0;ARIELLI;A402;13;ABRUZZO;
069005;ATESSA;CH;CHIETI;0;ATESSA;A485;13;ABRUZZO;
069006;BOMBA;CH;CHIETI;0;BOMBA;A956;13;ABRUZZO;
069007;BORRELLO;CH;CHIETI;0;BORRELLO;B057;13;ABRUZZO;
069008;BUCCHIANICO;CH;CHIETI;0;BUCCHIANICO;B238;13;ABRUZZO;
069010;CANOSA SANNITA;CH;CHIETI;0;CANOSA SANNITA;B620;13;ABRUZZO;
069011;CARPINETO SINELLO;CH;CHIETI;0;CARPINETO SINELLO;B826;13;ABRUZZO;
069012;CARUNCHIO;CH;CHIETI;0;CARUNCHIO;B853;13;ABRUZZO;
069013;CASACANDITELLA;CH;CHIETI;0;CASACANDITELLA;B859;13;ABRUZZO;
069014;CASALANGUIDA;CH;CHIETI;0;CASALANGUIDA;B861;13;ABRUZZO;
069015;CASALBORDINO;CH;CHIETI;0;CASALBORDINO;B865;13;ABRUZZO;
069016;CASALINCONTRADA;CH;CHIETI;0;CASALINCONTRADA;B896;13;ABRUZZO;
069017;CASOLI;CH;CHIETI;0;CASOLI;B985;13;ABRUZZO;
069018;CASTEL FRENTANO;CH;CHIETI;0;CASTEL FRENTANO;C114;13;ABRUZZO;
069019;CASTELGUIDONE;CH;CHIETI;0;CASTELGUIDONE;C123;13;ABRUZZO;
069020;CASTIGLIONE MESSER MARINO;CH;CHIETI;0;CASTIGLIONE MESSER MARINO;C298;13;ABRUZZO;
069021;CELENZA SUL TRIGNO;CH;CHIETI;0;CELENZA SUL TRIGNO;C428;13;ABRUZZO;
069022;CHIETI;CH;CHIETI;0;CHIETI;C632;13;ABRUZZO;
069023;CIVITALUPARELLA;CH;CHIETI;0;CIVITALUPARELLA;C768;13;ABRUZZO;
069024;CIVITELLA MESSER RAIMONDO;CH;CHIETI;0;CIVITELLA MESSER RAIMONDO;C776;13;ABRUZZO;
069025;COLLEDIMACINE;CH;CHIETI;0;COLLEDIMACINE;C855;13;ABRUZZO;
069026;COLLEDIMEZZO;CH;CHIETI;0;COLLEDIMEZZO;C856;13;ABRUZZO;
069027;CRECCHIO;CH;CHIETI;0;CRECCHIO;D137;13;ABRUZZO;
069028;CUPELLO;CH;CHIETI;0;CUPELLO;D209;13;ABRUZZO;
069029;DOGLIOLA;CH;CHIETI;0;DOGLIOLA;D315;13;ABRUZZO;
069104;FALLO;CH;CHIETI;0;FALLO;D480;13;ABRUZZO;
069030;FARA FILIORUM PETRI;CH;CHIETI;0;FARA FILIORUM PETRI;D494;13;ABRUZZO;
069031;FARA SAN MARTINO;CH;CHIETI;0;FARA SAN MARTINO;D495;13;ABRUZZO;
069032;FILETTO;CH;CHIETI;0;FILETTO;D592;13;ABRUZZO;
069033;FOSSACESIA;CH;CHIETI;0;FOSSACESIA;D738;13;ABRUZZO;
069034;FRAINE;CH;CHIETI;0;FRAINE;D757;13;ABRUZZO;
069035;FRANCAVILLA AL MARE;CH;CHIETI;0;FRANCAVILLA AL MARE;D763;13;ABRUZZO;
069036;FRESAGRANDINARIA;CH;CHIETI;0;FRESAGRANDINARIA;D796;13;ABRUZZO;
069037;FRISA;CH;CHIETI;0;FRISA;D803;13;ABRUZZO;
069038;FURCI;CH;CHIETI;0;FURCI;D823;13;ABRUZZO;
069039;GAMBERALE;CH;CHIETI;0;GAMBERALE;D898;13;ABRUZZO;
069040;GESSOPALENA;CH;CHIETI;0;GESSOPALENA;D996;13;ABRUZZO;
069041;GISSI;CH;CHIETI;0;GISSI;E052;13;ABRUZZO;
069042;GIULIANO TEATINO;CH;CHIETI;0;GIULIANO TEATINO;E056;13;ABRUZZO;
069043;GUARDIAGRELE;CH;CHIETI;0;GUARDIAGRELE;E243;13;ABRUZZO;
069044;GUILMI;CH;CHIETI;0;GUILMI;E266;13;ABRUZZO;
069045;LAMA DEI PELIGNI;CH;CHIETI;0;LAMA DEI PELIGNI;E424;13;ABRUZZO;
069046;LANCIANO;CH;CHIETI;0;LANCIANO;E435;13;ABRUZZO;
069047;LENTELLA;CH;CHIETI;0;LENTELLA;E531;13;ABRUZZO;
069048;LETTOPALENA;CH;CHIETI;0;LETTOPALENA;E559;13;ABRUZZO;
069049;LISCIA;CH;CHIETI;0;LISCIA;E611;13;ABRUZZO;
069050;MIGLIANICO;CH;CHIETI;0;MIGLIANICO;F196;13;ABRUZZO;
069051;MONTAZZOLI;CH;CHIETI;0;MONTAZZOLI;F433;13;ABRUZZO;
069009;MONTEBELLO SUL SANGRO;CH;CHIETI;0;MONTEBELLO SUL SANGRO;B268;13;ABRUZZO;
069052;MONTEFERRANTE;CH;CHIETI;0;MONTEFERRANTE;F498;13;ABRUZZO;
069053;MONTELAPIANO;CH;CHIETI;0;MONTELAPIANO;F535;13;ABRUZZO;
069054;MONTENERODOMO;CH;CHIETI;0;MONTENERODOMO;F578;13;ABRUZZO;
069055;MONTEODORISIO;CH;CHIETI;0;MONTEODORISIO;F582;13;ABRUZZO;
069056;MOZZAGROGNA;CH;CHIETI;0;MOZZAGROGNA;F785;13;ABRUZZO;
069057;ORSOGNA;CH;CHIETI;0;ORSOGNA;G128;13;ABRUZZO;
069058;ORTONA;CH;CHIETI;0;ORTONA;G141;13;ABRUZZO;
069059;PAGLIETA;CH;CHIETI;0;PAGLIETA;G237;13;ABRUZZO;
069060;PALENA;CH;CHIETI;0;PALENA;G271;13;ABRUZZO;
069061;PALMOLI;CH;CHIETI;0;PALMOLI;G290;13;ABRUZZO;
069062;PALOMBARO;CH;CHIETI;0;PALOMBARO;G294;13;ABRUZZO;
069063;PENNADOMO;CH;CHIETI;0;PENNADOMO;G434;13;ABRUZZO;
069064;PENNAPIEDIMONTE;CH;CHIETI;0;PENNAPIEDIMONTE;G435;13;ABRUZZO;
069065;PERANO;CH;CHIETI;0;PERANO;G441;13;ABRUZZO;
069103;PIETRAFERRAZZANA;CH;CHIETI;0;PIETRAFERRAZZANA;G613;13;ABRUZZO;
069066;PIZZOFERRATO;CH;CHIETI;0;PIZZOFERRATO;G724;13;ABRUZZO;
069067;POGGIOFIORITO;CH;CHIETI;0;POGGIOFIORITO;G760;13;ABRUZZO;
069068;POLLUTRI;CH;CHIETI;0;POLLUTRI;G799;13;ABRUZZO;
069069;PRETORO;CH;CHIETI;0;PRETORO;H052;13;ABRUZZO;
069070;QUADRI;CH;CHIETI;0;QUADRI;H098;13;ABRUZZO;
069071;RAPINO;CH;CHIETI;0;RAPINO;H184;13;ABRUZZO;
069072;RIPA TEATINA;CH;CHIETI;0;RIPA TEATINA;H320;13;ABRUZZO;
069074;ROCCA SAN GIOVANNI;CH;CHIETI;0;ROCCA SAN GIOVANNI;H439;13;ABRUZZO;
069073;ROCCAMONTEPIANO;CH;CHIETI;0;ROCCAMONTEPIANO;H424;13;ABRUZZO;
069075;ROCCASCALEGNA;CH;CHIETI;0;ROCCASCALEGNA;H442;13;ABRUZZO;
069076;ROCCASPINALVETI;CH;CHIETI;0;ROCCASPINALVETI;H448;13;ABRUZZO;
069077;ROIO DEL SANGRO;CH;CHIETI;0;ROIO DEL SANGRO;H495;13;ABRUZZO;
069078;ROSELLO;CH;CHIETI;0;ROSELLO;H566;13;ABRUZZO;
069079;SAN BUONO;CH;CHIETI;0;SAN BUONO;H784;13;ABRUZZO;
069080;SAN GIOVANNI LIPIONI;CH;CHIETI;0;SAN GIOVANNI LIPIONI;H923;13;ABRUZZO;
069081;SAN GIOVANNI TEATINO;CH;CHIETI;0;SAN GIOVANNI TEATINO;D690;13;ABRUZZO;
069082;SAN MARTINO SULLA MARRUCINA;CH;CHIETI;0;SAN MARTINO SULLA MARRUCINA;H991;13;ABRUZZO;
069083;SAN SALVO;CH;CHIETI;0;SAN SALVO;I148;13;ABRUZZO;
069086;SAN VITO CHIETINO;CH;CHIETI;0;SAN VITO CHIETINO;I394;13;ABRUZZO;
069085;SANT'EUSANIO DEL SANGRO;CH;CHIETI;0;SANT'EUSANIO DEL SANGRO;I335;13;ABRUZZO;
069084;SANTA MARIA IMBARO;CH;CHIETI;0;SANTA MARIA IMBARO;I244;13;ABRUZZO;
069087;SCERNI;CH;CHIETI;0;SCERNI;I520;13;ABRUZZO;
069088;SCHIAVI DI ABRUZZO;CH;CHIETI;0;SCHIAVI DI ABRUZZO;I526;13;ABRUZZO;
069089;TARANTA PELIGNA;CH;CHIETI;0;TARANTA PELIGNA;L047;13;ABRUZZO;
069090;TOLLO;CH;CHIETI;0;TOLLO;L194;13;ABRUZZO;
069091;TORINO DI SANGRO;CH;CHIETI;0;TORINO DI SANGRO;L218;13;ABRUZZO;
069092;TORNARECCIO;CH;CHIETI;0;TORNARECCIO;L224;13;ABRUZZO;
069093;TORREBRUNA;CH;CHIETI;0;TORREBRUNA;L253;13;ABRUZZO;
069094;TORREVECCHIA TEATINA;CH;CHIETI;0;TORREVECCHIA TEATINA;L284;13;ABRUZZO;
069095;TORRICELLA PELIGNA;CH;CHIETI;0;TORRICELLA PELIGNA;L291;13;ABRUZZO;
069096;TREGLIO;CH;CHIETI;0;TREGLIO;L363;13;ABRUZZO;
069097;TUFILLO;CH;CHIETI;0;TUFILLO;L459;13;ABRUZZO;
069098;VACRI;CH;CHIETI;0;VACRI;L526;13;ABRUZZO;
069099;VASTO;CH;CHIETI;0;VASTO;E372;13;ABRUZZO;
069102;VILLA SANTA MARIA;CH;CHIETI;0;VILLA SANTA MARIA;M022;13;ABRUZZO;
069100;VILLALFONSINA;CH;CHIETI;0;VILLALFONSINA;L961;13;ABRUZZO;
069101;VILLAMAGNA;CH;CHIETI;0;VILLAMAGNA;L964;13;ABRUZZO;
069801;FALLASCOSO;CH;CHIETI;2;FALLASCOSO;D479;13;ABRUZZO;
069802;SAN SILVESTRO;CH;CHIETI;2;SAN SILVESTRO;I161;13;ABRUZZO;
107001;BUGGERRU;CI;CARBONIA-IGLESIAS;0;BUGGERRU;B250;20;SARDEGNA;
107002;CALASETTA;CI;CARBONIA-IGLESIAS;0;CALASETTA;B383;20;SARDEGNA;
107003;CARBONIA;CI;CARBONIA-IGLESIAS;0;CARBONIA;B745;20;SARDEGNA;
107004;CARLOFORTE;CI;CARBONIA-IGLESIAS;0;CARLOFORTE;B789;20;SARDEGNA;
107005;DOMUSNOVAS;CI;CARBONIA-IGLESIAS;0;DOMUSNOVAS;D334;20;SARDEGNA;
107006;FLUMINIMAGGIORE;CI;CARBONIA-IGLESIAS;0;FLUMINIMAGGIORE;D639;20;SARDEGNA;
107007;GIBA;CI;CARBONIA-IGLESIAS;0;GIBA;E022;20;SARDEGNA;
107008;GONNESA;CI;CARBONIA-IGLESIAS;0;GONNESA;E086;20;SARDEGNA;
107009;IGLESIAS;CI;CARBONIA-IGLESIAS;0;IGLESIAS;E281;20;SARDEGNA;
107010;MASAINAS;CI;CARBONIA-IGLESIAS;0;MASAINAS;M270;20;SARDEGNA;
107011;MUSEI;CI;CARBONIA-IGLESIAS;0;MUSEI;F822;20;SARDEGNA;
107012;NARCAO;CI;CARBONIA-IGLESIAS;0;NARCAO;F841;20;SARDEGNA;
107013;NUXIS;CI;CARBONIA-IGLESIAS;0;NUXIS;F991;20;SARDEGNA;
107014;PERDAXIUS;CI;CARBONIA-IGLESIAS;0;PERDAXIUS;G446;20;SARDEGNA;
107015;PISCINAS;CI;CARBONIA-IGLESIAS;0;PISCINAS;M291;20;SARDEGNA;
107016;PORTOSCUSO;CI;CARBONIA-IGLESIAS;0;PORTOSCUSO;G922;20;SARDEGNA;
107017;SAN GIOVANNI SUERGIU;CI;CARBONIA-IGLESIAS;0;SAN GIOVANNI SUERGIU;G287;20;SARDEGNA;
107019;SANT'ANNA ARRESI;CI;CARBONIA-IGLESIAS;0;SANT'ANNA ARRESI;M209;20;SARDEGNA;
107020;SANT'ANTIOCO;CI;CARBONIA-IGLESIAS;0;SANT'ANTIOCO;I294;20;SARDEGNA;
107018;SANTADI;CI;CARBONIA-IGLESIAS;0;SANTADI;I182;20;SARDEGNA;
107021;TRATALIAS;CI;CARBONIA-IGLESIAS;0;TRATALIAS;L337;20;SARDEGNA;
107022;VILLAMASSARGIA;CI;CARBONIA-IGLESIAS;0;VILLAMASSARGIA;L968;20;SARDEGNA;
107023;VILLAPERUCCIO;CI;CARBONIA-IGLESIAS;0;VILLAPERUCCIO;M278;20;SARDEGNA;
085001;ACQUAVIVA PLATANI;CL;CALTANISSETTA;0;ACQUAVIVA PLATANI;A049;19;SICILIA;
085002;BOMPENSIERE;CL;CALTANISSETTA;0;BOMPENSIERE;A957;19;SICILIA;
085003;BUTERA;CL;CALTANISSETTA;0;BUTERA;B302;19;SICILIA;
085004;CALTANISSETTA;CL;CALTANISSETTA;0;CALTANISSETTA;B429;19;SICILIA;
085005;CAMPOFRANCO;CL;CALTANISSETTA;0;CAMPOFRANCO;B537;19;SICILIA;
085006;DELIA;CL;CALTANISSETTA;0;DELIA;D267;19;SICILIA;
085007;GELA;CL;CALTANISSETTA;0;GELA;D960;19;SICILIA;
085008;MARIANOPOLI;CL;CALTANISSETTA;0;MARIANOPOLI;E953;19;SICILIA;
085009;MAZZARINO;CL;CALTANISSETTA;0;MAZZARINO;F065;19;SICILIA;
085010;MILENA;CL;CALTANISSETTA;0;MILENA;E618;19;SICILIA;
085011;MONTEDORO;CL;CALTANISSETTA;0;MONTEDORO;F489;19;SICILIA;
085012;MUSSOMELI;CL;CALTANISSETTA;0;MUSSOMELI;F830;19;SICILIA;
085013;NISCEMI;CL;CALTANISSETTA;0;NISCEMI;F899;19;SICILIA;
085014;RESUTTANO;CL;CALTANISSETTA;0;RESUTTANO;H245;19;SICILIA;
085015;RIESI;CL;CALTANISSETTA;0;RIESI;H281;19;SICILIA;
085016;SAN CATALDO;CL;CALTANISSETTA;0;SAN CATALDO;H792;19;SICILIA;
085017;SANTA CATERINA VILLARMOSA;CL;CALTANISSETTA;0;SANTA CATERINA VILLARMOSA;I169;19;SICILIA;
085018;SERRADIFALCO;CL;CALTANISSETTA;0;SERRADIFALCO;I644;19;SICILIA;
085019;SOMMATINO;CL;CALTANISSETTA;0;SOMMATINO;I824;19;SICILIA;
085020;SUTERA;CL;CALTANISSETTA;0;SUTERA;L016;19;SICILIA;
085021;VALLELUNGA PRATAMENO;CL;CALTANISSETTA;0;VALLELUNGA PRATAMENO;L609;19;SICILIA;
085022;VILLALBA;CL;CALTANISSETTA;0;VILLALBA;L959;19;SICILIA;
004001;ACCEGLIO;CN;CUNEO;0;ACCEGLIO;A016;01;PIEMONTE;
004002;AISONE;CN;CUNEO;0;AISONE;A113;01;PIEMONTE;
004003;ALBA;CN;CUNEO;0;ALBA;A124;01;PIEMONTE;
004004;ALBARETTO DELLA TORRE;CN;CUNEO;0;ALBARETTO DELLA TORRE;A139;01;PIEMONTE;
004005;ALTO;CN;CUNEO;0;ALTO;A238;01;PIEMONTE;
004006;ARGENTERA;CN;CUNEO;0;ARGENTERA;A394;01;PIEMONTE;
004007;ARGUELLO;CN;CUNEO;0;ARGUELLO;A396;01;PIEMONTE;
004008;BAGNASCO;CN;CUNEO;0;BAGNASCO;A555;01;PIEMONTE;
004009;BAGNOLO PIEMONTE;CN;CUNEO;0;BAGNOLO PIEMONTE;A571;01;PIEMONTE;
004010;BALDISSERO D'ALBA;CN;CUNEO;0;BALDISSERO D'ALBA;A589;01;PIEMONTE;
004011;BARBARESCO;CN;CUNEO;0;BARBARESCO;A629;01;PIEMONTE;
004012;BARGE;CN;CUNEO;0;BARGE;A660;01;PIEMONTE;
004013;BAROLO;CN;CUNEO;0;BAROLO;A671;01;PIEMONTE;
004014;BASTIA MONDOVI';CN;CUNEO;0;BASTIA MONDOVI';A709;01;PIEMONTE;
004015;BATTIFOLLO;CN;CUNEO;0;BATTIFOLLO;A716;01;PIEMONTE;
004016;BEINETTE;CN;CUNEO;0;BEINETTE;A735;01;PIEMONTE;
004017;BELLINO;CN;CUNEO;0;BELLINO;A750;01;PIEMONTE;
004018;BELVEDERE LANGHE;CN;CUNEO;0;BELVEDERE LANGHE;A774;01;PIEMONTE;
004019;BENE VAGIENNA;CN;CUNEO;0;BENE VAGIENNA;A779;01;PIEMONTE;
004020;BENEVELLO;CN;CUNEO;0;BENEVELLO;A782;01;PIEMONTE;
004021;BERGOLO;CN;CUNEO;0;BERGOLO;A798;01;PIEMONTE;
004022;BERNEZZO;CN;CUNEO;0;BERNEZZO;A805;01;PIEMONTE;
004023;BONVICINO;CN;CUNEO;0;BONVICINO;A979;01;PIEMONTE;
004025;BORGO SAN DALMAZZO;CN;CUNEO;0;BORGO SAN DALMAZZO;B033;01;PIEMONTE;
004024;BORGOMALE;CN;CUNEO;0;BORGOMALE;B018;01;PIEMONTE;
004026;BOSIA;CN;CUNEO;0;BOSIA;B079;01;PIEMONTE;
004027;BOSSOLASCO;CN;CUNEO;0;BOSSOLASCO;B084;01;PIEMONTE;
004028;BOVES;CN;CUNEO;0;BOVES;B101;01;PIEMONTE;
004029;BRA;CN;CUNEO;0;BRA;B111;01;PIEMONTE;
004030;BRIAGLIA;CN;CUNEO;0;BRIAGLIA;B167;01;PIEMONTE;
004031;BRIGA ALTA;CN;CUNEO;0;BRIGA ALTA;B175;01;PIEMONTE;
004032;BRONDELLO;CN;CUNEO;0;BRONDELLO;B200;01;PIEMONTE;
004033;BROSSASCO;CN;CUNEO;0;BROSSASCO;B204;01;PIEMONTE;
004034;BUSCA;CN;CUNEO;0;BUSCA;B285;01;PIEMONTE;
004035;CAMERANA;CN;CUNEO;0;CAMERANA;B467;01;PIEMONTE;
004036;CAMO;CN;CUNEO;0;CAMO;B489;01;PIEMONTE;
004037;CANALE;CN;CUNEO;0;CANALE;B573;01;PIEMONTE;
004038;CANOSIO;CN;CUNEO;0;CANOSIO;B621;01;PIEMONTE;
004039;CAPRAUNA;CN;CUNEO;0;CAPRAUNA;B692;01;PIEMONTE;
004040;CARAGLIO;CN;CUNEO;0;CARAGLIO;B719;01;PIEMONTE;
004041;CARAMAGNA PIEMONTE;CN;CUNEO;0;CARAMAGNA PIEMONTE;B720;01;PIEMONTE;
004042;CARDE';CN;CUNEO;0;CARDE';B755;01;PIEMONTE;
004043;CARRU';CN;CUNEO;0;CARRU';B841;01;PIEMONTE;
004044;CARTIGNANO;CN;CUNEO;0;CARTIGNANO;B845;01;PIEMONTE;
004045;CASALGRASSO;CN;CUNEO;0;CASALGRASSO;B894;01;PIEMONTE;
004046;CASTAGNITO;CN;CUNEO;0;CASTAGNITO;C046;01;PIEMONTE;
004047;CASTELDELFINO;CN;CUNEO;0;CASTELDELFINO;C081;01;PIEMONTE;
004048;CASTELLAR;CN;CUNEO;0;CASTELLAR;C140;01;PIEMONTE;
004049;CASTELLETTO STURA;CN;CUNEO;0;CASTELLETTO STURA;C165;01;PIEMONTE;
004050;CASTELLETTO UZZONE;CN;CUNEO;0;CASTELLETTO UZZONE;C167;01;PIEMONTE;
004051;CASTELLINALDO D'ALBA;CN;CUNEO;0;CASTELLINALDO D'ALBA;C173;01;PIEMONTE;
004052;CASTELLINO TANARO;CN;CUNEO;0;CASTELLINO TANARO;C176;01;PIEMONTE;
004053;CASTELMAGNO;CN;CUNEO;0;CASTELMAGNO;C205;01;PIEMONTE;
004054;CASTELNUOVO DI CEVA;CN;CUNEO;0;CASTELNUOVO DI CEVA;C214;01;PIEMONTE;
004055;CASTIGLIONE FALLETTO;CN;CUNEO;0;CASTIGLIONE FALLETTO;C314;01;PIEMONTE;
004056;CASTIGLIONE TINELLA;CN;CUNEO;0;CASTIGLIONE TINELLA;C317;01;PIEMONTE;
004057;CASTINO;CN;CUNEO;0;CASTINO;C323;01;PIEMONTE;
004058;CAVALLERLEONE;CN;CUNEO;0;CAVALLERLEONE;C375;01;PIEMONTE;
004059;CAVALLERMAGGIORE;CN;CUNEO;0;CAVALLERMAGGIORE;C376;01;PIEMONTE;
004060;CELLE DI MACRA;CN;CUNEO;0;CELLE DI MACRA;C441;01;PIEMONTE;
004061;CENTALLO;CN;CUNEO;0;CENTALLO;C466;01;PIEMONTE;
004062;CERESOLE ALBA;CN;CUNEO;0;CERESOLE ALBA;C504;01;PIEMONTE;
004063;CERRETTO LANGHE;CN;CUNEO;0;CERRETO LANGHE;C530;01;PIEMONTE;
004064;CERVASCA;CN;CUNEO;0;CERVASCA;C547;01;PIEMONTE;
004065;CERVERE;CN;CUNEO;0;CERVERE;C550;01;PIEMONTE;
004066;CEVA;CN;CUNEO;0;CEVA;C589;01;PIEMONTE;
004067;CHERASCO;CN;CUNEO;0;CHERASCO;C599;01;PIEMONTE;
004068;CHIUSA DI PESIO;CN;CUNEO;0;CHIUSA DI PESIO;C653;01;PIEMONTE;
004069;CIGLIE';CN;CUNEO;0;CIGLIE';C681;01;PIEMONTE;
004070;CISSONE;CN;CUNEO;0;CISSONE;C738;01;PIEMONTE;
004071;CLAVESANA;CN;CUNEO;0;CLAVESANA;C792;01;PIEMONTE;
004072;CORNELIANO D'ALBA;CN;CUNEO;0;CORNELIANO D'ALBA;D022;01;PIEMONTE;
004073;CORTEMILIA;CN;CUNEO;0;CORTEMILIA;D062;01;PIEMONTE;
004074;COSSANO BELBO;CN;CUNEO;0;COSSANO BELBO;D093;01;PIEMONTE;
004075;COSTIGLIOLE SALUZZO;CN;CUNEO;0;COSTIGLIOLE SALUZZO;D120;01;PIEMONTE;
004076;CRAVANZANA;CN;CUNEO;0;CRAVANZANA;D133;01;PIEMONTE;
004077;CRISSOLO;CN;CUNEO;0;CRISSOLO;D172;01;PIEMONTE;
004078;CUNEO;CN;CUNEO;0;CUNEO;D205;01;PIEMONTE;
004079;DEMONTE;CN;CUNEO;0;DEMONTE;D271;01;PIEMONTE;
004080;DIANO D'ALBA;CN;CUNEO;0;DIANO D'ALBA;D291;01;PIEMONTE;
004081;DOGLIANI;CN;CUNEO;0;DOGLIANI;D314;01;PIEMONTE;
004082;DRONERO;CN;CUNEO;0;DRONERO;D372;01;PIEMONTE;
004083;ELVA;CN;CUNEO;0;ELVA;D401;01;PIEMONTE;
004084;ENTRACQUE;CN;CUNEO;0;ENTRACQUE;D410;01;PIEMONTE;
004085;ENVIE;CN;CUNEO;0;ENVIE;D412;01;PIEMONTE;
004086;FARIGLIANO;CN;CUNEO;0;FARIGLIANO;D499;01;PIEMONTE;
004087;FAULE;CN;CUNEO;0;FAULE;D511;01;PIEMONTE;
004088;FEISOGLIO;CN;CUNEO;0;FEISOGLIO;D523;01;PIEMONTE;
004089;FOSSANO;CN;CUNEO;0;FOSSANO;D742;01;PIEMONTE;
004090;FRABOSA SOPRANA;CN;CUNEO;0;FRABOSA SOPRANA;D751;01;PIEMONTE;
004091;FRABOSA SOTTANA;CN;CUNEO;0;FRABOSA SOTTANA;D752;01;PIEMONTE;
004092;FRASSINO;CN;CUNEO;0;FRASSINO;D782;01;PIEMONTE;
004093;GAIOLA;CN;CUNEO;0;GAIOLA;D856;01;PIEMONTE;
004094;GAMBASCA;CN;CUNEO;0;GAMBASCA;D894;01;PIEMONTE;
004095;GARESSIO;CN;CUNEO;0;GARESSIO;D920;01;PIEMONTE;
