ID_AMBITO_UNIVOCO;DESCRIZIONE;AMBITO_DISC;ID_ATTIVITA_FORMATIVA;CLASSE;
21301;Tirocini Formativi e di Orientamento;3;F;3046;
21302;Altre Conoscenze Utili per l'Inserimento nel Mondo del Lavoro;4;F;3046;
21512;Per Stages e Tirocini Presso Imprese, Enti Pubblici o Privati, Ordini Professionali;1;S;3046;
50443;Discipline Generali per la Formazione dell'Odontoiatra;1;A;3047;
50450;Struttura, Funzione e Metabolismo delle Molecole d'Interesse Biologico;2;A;3047;
50447;Morfologia Umana, Funzioni Biologiche Integrate degli Organi ed Apparati Umani;3;A;3047;
50448;Discipline Odontoiatriche e Radiologiche;1;B;3047;
50449;Discipline Mediche di Rilevanza Odontoiatrica;2;B;3047;
50446;Diagnostica di Laboratorio;3;B;3047;
50444;Formazione Interdisciplinare;4;B;3047;
50445;Inglese Scientifico e Abilità Linguistiche, Informatiche e Relazionali, Pedagogia Medica, Tecnologie Avanzate e a Distanza di Informazione e Comunicazione;5;B;3047;
20959;Attività Formative Affini o Integrative;1;C;3047;
20650;A Scelta dello Studente;1;D;3047;
20651;Per la Prova Finale;1;E;3047;
21113;Per la Conoscenza di almeno una Lingua Straniera;2;E;3047;
20652;Ulteriori Conoscenze Linguistiche;1;F;3047;
21303;Abilità Informatiche e Telematiche;2;F;3047;
21304;Tirocini Formativi e di Orientamento;3;F;3047;
21305;Altre Conoscenze Utili per l'Inserimento nel Mondo del Lavoro;4;F;3047;
21513;Per Stages e Tirocini Presso Imprese, Enti Pubblici o Privati, Ordini Professionali;1;S;3047;
50451;Discipline Motorie e Sportive;1;B;3048;
50454;Economico;2;B;3048;
50452;Giuridico;3;B;3048;
50453;Psicologico e Sociologico;4;B;3048;
20961;Attività Formative Affini o Integrative;1;C;3048;
20654;A Scelta dello Studente;1;D;3048;
20655;Per la Prova Finale;1;E;3048;
20656;Ulteriori Conoscenze Linguistiche;1;F;3048;
21306;Abilità Informatiche e Telematiche;2;F;3048;
21307;Tirocini Formativi e di Orientamento;3;F;3048;
21308;Altre Conoscenze Utili per l'Inserimento nel Mondo del Lavoro;4;F;3048;
21514;Per Stages e Tirocini Presso Imprese, Enti Pubblici o Privati, Ordini Professionali;1;S;3048;
50455;Urbanistica e Pianificazione;1;B;3049;
50458;Ingegneria e Scienze del Territorio;2;B;3049;
50456;Economia, Politica e Sociologia;3;B;3049;
50457;Ambiente;4;B;3049;
20963;Attività Formative Affini o Integrative;1;C;3049;
20658;A Scelta dello Studente;1;D;3049;
20659;Per la Prova Finale;1;E;3049;
20660;Ulteriori Conoscenze Linguistiche;1;F;3049;
21309;Abilità Informatiche e Telematiche;2;F;3049;
21310;Tirocini Formativi e di Orientamento;3;F;3049;
21311;Altre Conoscenze Utili per l'Inserimento nel Mondo del Lavoro;4;F;3049;
21515;Per Stages e Tirocini Presso Imprese, Enti Pubblici o Privati, Ordini Professionali;1;S;3049;
50460;Lingue Straniere;1;B;3050;
50461;Discipline Economiche e Gestionali;2;B;3050;
50459;Discipline Storiche, delle Arti e dello Spettacolo;3;B;3050;
50463;Discipline Giuridiche e Sociali;4;B;3050;
50462;Discipline del Territorio;5;B;3050;
20965;Attività Formative Affini o Integrative;1;C;3050;
20662;A Scelta dello Studente;1;D;3050;
20663;Per la Prova Finale;1;E;3050;
20664;Ulteriori Conoscenze Linguistiche;1;F;3050;
21312;Abilità Informatiche e Telematiche;2;F;3050;
21313;Tirocini Formativi e di Orientamento;3;F;3050;
21314;Altre Conoscenze Utili per l'Inserimento nel Mondo del Lavoro;4;F;3050;
21516;Per Stages e Tirocini Presso Imprese, Enti Pubblici o Privati, Ordini Professionali;1;S;3050;
50468;Discipline Pedagogiche e Metodologico-Didattiche;1;B;3051;
50470;Discipline Storiche, Geografiche, Filosofiche, Sociologiche e Psicologiche;2;B;3051;
50469;Discipline Politiche, Economiche e Giuridiche;3;B;3051;
20967;Attività Formative Affini o Integrative;1;C;3051;
20666;A Scelta dello Studente;1;D;3051;
20667;Per la Prova Finale;1;E;3051;
20668;Ulteriori Conoscenze Linguistiche;1;F;3051;
21315;Abilità Informatiche e Telematiche;2;F;3051;
21316;Tirocini Formativi e di Orientamento;3;F;3051;
21317;Altre Conoscenze Utili per l'Inserimento nel Mondo del Lavoro;4;F;3051;
21517;Per Stages e Tirocini Presso Imprese, Enti Pubblici o Privati, Ordini Professionali;1;S;3051;
50474;Psicologia Generale e Fisiologica;1;B;3052;
50473;Psicologia dello Sviluppo e dell'Educazione;2;B;3052;
50471;Psicologia Sociale e del Lavoro;3;B;3052;
50472;Psicologia Dinamica e Clinica;4;B;3052;
20969;Attività Formative Affini o Integrative;1;C;3052;
20670;A Scelta dello Studente;1;D;3052;
20671;Per la Prova Finale;1;E;3052;
20672;Ulteriori Conoscenze Linguistiche;1;F;3052;
21318;Abilità Informatiche e Telematiche;2;F;3052;
21319;Tirocini Formativi e di Orientamento;3;F;3052;
21320;Altre Conoscenze Utili per l'Inserimento nel Mondo del Lavoro;4;F;3052;
21518;Per Stages e Tirocini Presso Imprese, Enti Pubblici o Privati, Ordini Professionali;1;S;3052;
50475;Storico;1;B;3053;
50476;Economico;2;B;3053;
50480;Giuridico;3;B;3053;
50477;Politologico;4;B;3053;
50479;Sociologico;5;B;3053;
50478;Linguistico;6;B;3053;
20971;Attività Formative Affini o Integrative;1;C;3053;
20674;A Scelta dello Studente;1;D;3053;
20675;Per la Prova Finale;1;E;3053;
20676;Ulteriori Conoscenze Linguistiche;1;F;3053;
21321;Abilità Informatiche e Telematiche;2;F;3053;
21322;Tirocini Formativi e di Orientamento;3;F;3053;
21323;Altre Conoscenze Utili per l'Inserimento nel Mondo del Lavoro;4;F;3053;
21519;Per Stages e Tirocini Presso Imprese, Enti Pubblici o Privati, Ordini Professionali;1;S;3053;
50481;Discipline Fisiche e Chimiche;1;B;3054;
50482;Discipline dell'Ingegneria;2;B;3054;
20973;Attività Formative Affini o Integrative;1;C;3054;
20678;A Scelta dello Studente;1;D;3054;
20679;Per la Prova Finale;1;E;3054;
20680;Ulteriori Conoscenze Linguistiche;1;F;3054;
21324;Abilità Informatiche e Telematiche;2;F;3054;
21325;Tirocini Formativi e di Orientamento;3;F;3054;
21326;Altre Conoscenze Utili per l'Inserimento nel Mondo del Lavoro;4;F;3054;
21520;Per Stages e Tirocini Presso Imprese, Enti Pubblici o Privati, Ordini Professionali;1;S;3054;
50487;Discipline Biochimiche;1;B;3055;
50486;Discipline Chimiche Analitiche e Ambientali;2;B;3055;
50483;Discipline Chimiche Inorganiche e Chimico-Fisiche;3;B;3055;
50484;Discipline Chimiche Industriali;4;B;3055;
50485;Discipline Chimiche Organiche;5;B;3055;
20975;Attività Formative Affini o Integrative;1;C;3055;
20682;A Scelta dello Studente;1;D;3055;
20683;Per la Prova Finale;1;E;3055;
20684;Ulteriori Conoscenze Linguistiche;1;F;3055;
21327;Abilità Informatiche e Telematiche;2;F;3055;
21328;Tirocini Formativi e di Orientamento;3;F;3055;
21329;Altre Conoscenze Utili per l'Inserimento nel Mondo del Lavoro;4;F;3055;
21521;Per Stages e Tirocini Presso Imprese, Enti Pubblici o Privati, Ordini Professionali;1;S;3055;
50488;Discipline Filosofiche e Linguistiche;1;B;3056;
50490;Discipline Psicologiche;2;B;3056;
50489;Discipline Psicobiologiche e Neuroscienze Cognitive;3;B;3056;
50491;Discipline Matematiche, Informatiche e dell'Ingegneria;4;B;3056;
50492;Discipline Economiche, Statistiche e Sociali;5;B;3056;
20977;Attività Formative Affini o Integrative;1;C;3056;
20686;A Scelta dello Studente;1;D;3056;
20687;Per la Prova Finale;1;E;3056;
20688;Ulteriori Conoscenze Linguistiche;1;F;3056;
21330;Abilità Informatiche e Telematiche;2;F;3056;
21331;Tirocini Formativi e di Orientamento;3;F;3056;
21332;Altre Conoscenze Utili per l'Inserimento nel Mondo del Lavoro;4;F;3056;
21522;Per Stages e Tirocini Presso Imprese, Enti Pubblici o Privati, Ordini Professionali;1;S;3056;
50493;Economico;1;B;3057;
50494;Aziendale;2;B;3057;
50496;Statistico-Matematico;3;B;3057;
50495;Giuridico;4;B;3057;
20979;Attività Formative Affini o Integrative;1;C;3057;
20690;A Scelta dello Studente;1;D;3057;
20691;Per la Prova Finale;1;E;3057;
20692;Ulteriori Conoscenze Linguistiche;1;F;3057;
21333;Abilità Informatiche e Telematiche;2;F;3057;
21334;Tirocini Formativi e di Orientamento;3;F;3057;
21335;Altre Conoscenze Utili per l'Inserimento nel Mondo del Lavoro;4;F;3057;
21523;Per Stages e Tirocini Presso Imprese, Enti Pubblici o Privati, Ordini Professionali;1;S;3057;
50497;Discipline Pedagogiche e Metodologico-Didattiche;1;B;3058;
50499;Discipline Psicologiche, Sociologiche e Filosofiche;2;B;3058;
50498;Discipline Giuridiche, Economiche e Politiche;3;B;3058;
20981;Attività Formative Affini o Integrative;1;C;3058;
20694;A Scelta dello Studente;1;D;3058;
20695;Per la Prova Finale;1;E;3058;
20696;Ulteriori Conoscenze Linguistiche;1;F;3058;
21336;Abilità Informatiche e Telematiche;2;F;3058;
21337;Tirocini Formativi e di Orientamento;3;F;3058;
21338;Altre Conoscenze Utili per l'Inserimento nel Mondo del Lavoro;4;F;3058;
21524;Per Stages e Tirocini Presso Imprese, Enti Pubblici o Privati, Ordini Professionali;1;S;3058;
50500;Astronomico-Osservativo Sperimentale;1;B;3059;
50502;Astronomico-Teorico;2;B;3059;
50501;Astronomico-Tecnologico;3;B;3059;
20983;Attività Formative Affini o Integrative;1;C;3059;
20698;A Scelta dello Studente;1;D;3059;
20699;Per la Prova Finale;1;E;3059;
20700;Ulteriori Conoscenze Linguistiche;1;F;3059;
21339;Abilità Informatiche e Telematiche;2;F;3059;
21340;Tirocini Formativi e di Orientamento;3;F;3059;
21341;Altre Conoscenze Utili per l'Inserimento nel Mondo del Lavoro;4;F;3059;
21525;Per Stages e Tirocini Presso Imprese, Enti Pubblici o Privati, Ordini Professionali;1;S;3059;
50503;Discipline della Comunicazione Pubblica e d'Impresa;1;B;3060;
50504;Discipline Sociali, Informatiche e dei Linguaggi;2;B;3060;
20985;Attività Formative Affini o Integrative;1;C;3060;
20702;A Scelta dello Studente;1;D;3060;
20703;Per la Prova Finale;1;E;3060;
20704;Ulteriori Conoscenze Linguistiche;1;F;3060;
21342;Abilità Informatiche e Telematiche;2;F;3060;
21343;Tirocini Formativi e di Orientamento;3;F;3060;
21344;Altre Conoscenze Utili per l'Inserimento nel Mondo del Lavoro;4;F;3060;
21526;Per Stages e Tirocini Presso Imprese, Enti Pubblici o Privati, Ordini Professionali;1;S;3060;
50509;Discipline Chimiche, Fisiche, Matematiche ed Informatiche;1;B;3061;
50512;Discipline Biologiche;2;B;3061;
50510;Discipline Agrarie, Gestionali e Comunicative;3;B;3061;
50511;Discipline Ecologiche;4;B;3061;
50513;Discipline di Scienze della Terra;5;B;3061;
20987;Attività Formative Affini o Integrative;1;C;3061;
20706;A Scelta dello Studente;1;D;3061;
20707;Per la Prova Finale;1;E;3061;
20708;Ulteriori Conoscenze Linguistiche;1;F;3061;
21345;Abilità Informatiche e Telematiche;2;F;3061;
21346;Tirocini Formativi e di Orientamento;3;F;3061;
21347;Altre Conoscenze Utili per l'Inserimento nel Mondo del Lavoro;4;F;3061;
21527;Per Stages e Tirocini Presso Imprese, Enti Pubblici o Privati, Ordini Professionali;1;S;3061;
50514;Discipline Biomediche;1;B;3062;
50516;Discipline della Nutrizione Umana;2;B;3062;
50515;Discipline per la Caratterizzazione degli Alimenti e Gestione del Sistema Agroalimentare;3;B;3062;
20989;Attività Formative Affini o Integrative;1;C;3062;
20710;A Scelta dello Studente;1;D;3062;
20711;Per la Prova Finale;1;E;3062;
20712;Ulteriori Conoscenze Linguistiche;1;F;3062;
21348;Abilità Informatiche e Telematiche;2;F;3062;
21349;Tirocini Formativi e di Orientamento;3;F;3062;
21350;Altre Conoscenze Utili per l'Inserimento nel Mondo del Lavoro;4;F;3062;
21528;Per Stages e Tirocini Presso Imprese, Enti Pubblici o Privati, Ordini Professionali;1;S;3062;
50517;Storico;1;B;3063;
50519;Economico-Statistico;2;B;3063;
50518;Giuridico;3;B;3063;
50520;Sociologico;4;B;3063;
50521;Politologico;5;B;3063;
20991;Attività Formative Affini o Integrative;1;C;3063;
20714;A Scelta dello Studente;1;D;3063;
20715;Per la Prova Finale;1;E;3063;
20716;Ulteriori Conoscenze Linguistiche;1;F;3063;
21351;Abilità Informatiche e Telematiche;2;F;3063;
21352;Tirocini Formativi e di Orientamento;3;F;3063;
21353;Altre Conoscenze Utili per l'Inserimento nel Mondo del Lavoro;4;F;3063;
21529;Per Stages e Tirocini Presso Imprese, Enti Pubblici o Privati, Ordini Professionali;1;S;3063;
50524;Statistico-Quantitativo;1;B;3064;
50523;Economico-Organizzativo;2;B;3064;
50522;Giuridico;3;B;3064;
50525;Processi Decisionali ed Organizzativi;4;B;3064;
20993;Attività Formative Affini o Integrative;1;C;3064;
20718;A Scelta dello Studente;1;D;3064;
20719;Per la Prova Finale;1;E;3064;
20720;Ulteriori Conoscenze Linguistiche;1;F;3064;
21354;Abilità Informatiche e Telematiche;2;F;3064;
21355;Tirocini Formativi e di Orientamento;3;F;3064;
21356;Altre Conoscenze Utili per l'Inserimento nel Mondo del Lavoro;4;F;3064;
21530;Per Stages e Tirocini Presso Imprese, Enti Pubblici o Privati, Ordini Professionali;1;S;3064;
50528;Discipline Storico - Religiose;1;B;3065;
50527;Discipline Storiche e Filosofiche, Antropologiche, Geografiche, Psicologiche e Sociologiche;2;B;3065;
50526;Religioni Antiche e Moderne;3;B;3065;
20995;Attività Formative Affini o Integrative;1;C;3065;
20722;A Scelta dello Studente;1;D;3065;
20723;Per la Prova Finale;1;E;3065;
20724;Ulteriori Conoscenze Linguistiche;1;F;3065;
21357;Abilità Informatiche e Telematiche;2;F;3065;
21358;Tirocini Formativi e di Orientamento;3;F;3065;
21359;Altre Conoscenze Utili per l'Inserimento nel Mondo del Lavoro;4;F;3065;
21531;Per Stages e Tirocini Presso Imprese, Enti Pubblici o Privati, Ordini Professionali;1;S;3065;
50530;Discipline Linguistiche e Letterarie;1;B;3066;
50531;Discipline delle Arti;2;B;3066;
50529;Discipline dello Spettacolo, della Musica e della Costruzione Spaziale;3;B;3066;
50532;Discipline Geografiche, Storiche, Sociologiche e della Comunicazione;4;B;3066;
20997;Attività Formative Affini o Integrative;1;C;3066;
20726;A Scelta dello Studente;1;D;3066;
20727;Per la Prova Finale;1;E;3066;
20728;Ulteriori Conoscenze Linguistiche;1;F;3066;
21360;Abilità Informatiche e Telematiche;2;F;3066;
21361;Tirocini Formativi e di Orientamento;3;F;3066;
21362;Altre Conoscenze Utili per l'Inserimento nel Mondo del Lavoro;4;F;3066;
21532;Per Stages e Tirocini Presso Imprese, Enti Pubblici o Privati, Ordini Professionali;1;S;3066;
50533;Ambito Scientifico;1;B;3067;
50534;Ambito Tecnologico;2;B;3067;
50535;Ambito Giuridico, Sociale ed Economico;3;B;3067;
20999;Attività Formative Affini o Integrative;1;C;3067;
20730;A Scelta dello Studente;1;D;3067;
20731;Per la Prova Finale;1;E;3067;
20732;Ulteriori Conoscenze Linguistiche;1;F;3067;
21363;Abilità Informatiche e Telematiche;2;F;3067;
21364;Tirocini Formativi e di Orientamento;3;F;3067;
21365;Altre Conoscenze Utili per l'Inserimento nel Mondo del Lavoro;4;F;3067;
21533;Per Stages e Tirocini Presso Imprese, Enti Pubblici o Privati, Ordini Professionali;1;S;3067;
50536;Discipline Motorie e Sportive;1;B;3068;
50537;Biomedico;2;B;3068;
50539;Psicologico Pedagogico;3;B;3068;
50538;Sociologico;4;B;3068;
21001;Attività Formative Affini o Integrative;1;C;3068;
20734;A Scelta dello Studente;1;D;3068;
20735;Per la Prova Finale;1;E;3068;
20736;Ulteriori Conoscenze Linguistiche;1;F;3068;
21366;Abilità Informatiche e Telematiche;2;F;3068;
21367;Tirocini Formativi e di Orientamento;3;F;3068;
21368;Altre Conoscenze Utili per l'Inserimento nel Mondo del Lavoro;4;F;3068;
21534;Per Stages e Tirocini Presso Imprese, Enti Pubblici o Privati, Ordini Professionali;1;S;3068;
50540;Discipline Motorie e Sportive;1;B;3069;
50541;Biomedico;2;B;3069;
50542;Psicologico Pedagogico;3;B;3069;
50543;Sociologico Giuridico;4;B;3069;
21003;Attività Formative Affini o Integrative;1;C;3069;
20738;A Scelta dello Studente;1;D;3069;
20739;Per la Prova Finale;1;E;3069;
20740;Ulteriori Conoscenze Linguistiche;1;F;3069;
21369;Abilità Informatiche e Telematiche;2;F;3069;
21370;Tirocini Formativi e di Orientamento;3;F;3069;
21371;Altre Conoscenze Utili per l'Inserimento nel Mondo del Lavoro;4;F;3069;
21535;Per Stages e Tirocini Presso Imprese, Enti Pubblici o Privati, Ordini Professionali;1;S;3069;
50544;Discipline della Produzione;1;B;3070;
50549;Discipline della Fertilità e Conservazione del Suolo;2;B;3070;
50548;Discipline del Miglioramento Genetico;3;B;3070;
50545;Discipline della Difesa;4;B;3070;
50547;Discipline Economico Gestionali;5;B;3070;
50546;Discipline della Ingegneria Agraria;6;B;3070;
21005;Attività Formative Affini o Integrative;1;C;3070;
20742;A Scelta dello Studente;1;D;3070;
20743;Per la Prova Finale;1;E;3070;
20744;Ulteriori Conoscenze Linguistiche;1;F;3070;
21372;Abilità Informatiche e Telematiche;2;F;3070;
21373;Tirocini Formativi e di Orientamento;3;F;3070;
21374;Altre Conoscenze Utili per l'Inserimento nel Mondo del Lavoro;4;F;3070;
21536;Per Stages e Tirocini Presso Imprese, Enti Pubblici o Privati, Ordini Professionali;1;S;3070;
50553;Discipline delle Tecnologie Alimentari;1;B;3071;
50554;Discipline della Produzione e Gestione.;2;B;3071;
21007;Attività Formative Affini o Integrative;1;C;3071;
20746;A Scelta dello Studente;1;D;3071;
20747;Per la Prova Finale;1;E;3071;
20748;Ulteriori Conoscenze Linguistiche;1;F;3071;
21375;Abilità Informatiche e Telematiche;2;F;3071;
21376;Tirocini Formativi e di Orientamento;3;F;3071;
21377;Altre Conoscenze Utili per l'Inserimento nel Mondo del Lavoro;4;F;3071;
21537;Per Stages e Tirocini Presso Imprese, Enti Pubblici o Privati, Ordini Professionali;1;S;3071;
50555;Discipline Chimiche;1;B;3072;
50556;Discipline Chimiche Ambientali, Biotecnologiche, Industriali, Tecniche ed Economiche;2;B;3072;
21009;Attività Formative Affini o Integrative;1;C;3072;
20750;A Scelta dello Studente;1;D;3072;
20751;Per la Prova Finale;1;E;3072;
20752;Ulteriori Conoscenze Linguistiche;1;F;3072;
21378;Abilità Informatiche e Telematiche;2;F;3072;
21379;Tirocini Formativi e di Orientamento;3;F;3072;
21380;Altre Conoscenze Utili per l'Inserimento nel Mondo del Lavoro;4;F;3072;
21538;Per Stages e Tirocini Presso Imprese, Enti Pubblici o Privati, Ordini Professionali;1;S;3072;
50557;Discipline Geologiche-Geofisiche;1;B;3073;
50560;Discipline Ingegneristiche;2;B;3073;
50559;Discipline Giuridiche;3;B;3073;
50558;Discipline Economiche ed Aziendali;4;B;3073;
21011;Attività Formative Affini o Integrative;1;C;3073;
20754;A Scelta dello Studente;1;D;3073;
20755;Per la Prova Finale;1;E;3073;
20756;Ulteriori Conoscenze Linguistiche;1;F;3073;
21381;Abilità Informatiche e Telematiche;2;F;3073;
21382;Tirocini Formativi e di Orientamento;3;F;3073;
21383;Altre Conoscenze Utili per l'Inserimento nel Mondo del Lavoro;4;F;3073;
21539;Per Stages e Tirocini Presso Imprese, Enti Pubblici o Privati, Ordini Professionali;1;S;3073;
50561;Discipline Economiche e Giuridiche;1;B;3074;
50564;Discipline Forestali ed Ambientali;2;B;3074;
50565;Discipline dell' Ingegneria Forestale e della Pianificazione;3;B;3074;
50563;Discipline dell'Industria del Legno;4;B;3074;
50562;Discipline della Difesa e del Riassetto del Territorio;5;B;3074;
21013;Attività Formative Affini o Integrative;1;C;3074;
20758;A Scelta dello Studente;1;D;3074;
20759;Per la Prova Finale;1;E;3074;
20760;Ulteriori Conoscenze Linguistiche;1;F;3074;
21384;Abilità Informatiche e Telematiche;2;F;3074;
21385;Tirocini Formativi e di Orientamento;3;F;3074;
21386;Altre Conoscenze Utili per l'Inserimento nel Mondo del Lavoro;4;F;3074;
21540;Per Stages e Tirocini Presso Imprese, Enti Pubblici o Privati, Ordini Professionali;1;S;3074;
50566;Discipline Geologiche e Paleontologiche;1;B;3075;
50570;Discipline Geomorfologiche e Geologiche Applicative;2;B;3075;
50569;Discipline Mineralogiche, Petrografiche e Geochimiche;3;B;3075;
50567;Discipline Geofisiche;4;B;3075;
50568;Discipline Ingegneristiche, Giuridiche, Economiche e Agrarie;5;B;3075;
21015;Attività Formative Affini o Integrative;1;C;3075;
20762;A Scelta dello Studente;1;D;3075;
20763;Per la Prova Finale;1;E;3075;
20764;Ulteriori Conoscenze Linguistiche;1;F;3075;
21387;Abilità Informatiche e Telematiche;2;F;3075;
21388;Tirocini Formativi e di Orientamento;3;F;3075;
21389;Altre Conoscenze Utili per l'Inserimento nel Mondo del Lavoro;4;F;3075;
21541;Per Stages e Tirocini Presso Imprese, Enti Pubblici o Privati, Ordini Professionali;1;S;3075;
50571;Discipline Chimiche;1;B;3076;
50576;Discipline Biologiche;2;B;3076;
50575;Discipline di Scienze della Terra;3;B;3076;
50574;Discipline Ecologiche;4;B;3076;
50573;Discipline Agrarie, Tecniche e Gestionali;5;B;3076;
50572;Discipline Giuridiche, Economiche e Valutative;6;B;3076;
21017;Attività Formative Affini o Integrative;1;C;3076;
20766;A Scelta dello Studente;1;D;3076;
20767;Per la Prova Finale;1;E;3076;
20768;Ulteriori Conoscenze Linguistiche;1;F;3076;
21390;Abilità Informatiche e Telematiche;2;F;3076;
21391;Tirocini Formativi e di Orientamento;3;F;3076;
21392;Altre Conoscenze Utili per l'Inserimento nel Mondo del Lavoro;4;F;3076;
21542;Per Stages e Tirocini Presso Imprese, Enti Pubblici o Privati, Ordini Professionali;1;S;3076;
50577;Economico;1;B;3077;
50582;Aziendale;2;B;3077;
50581;Statistico-Matematico;3;B;3077;
50578;Giuridico;4;B;3077;
50579;Ambientale;5;B;3077;
50580;Storico-Artistico;6;B;3077;
21019;Attività Formative Affini o Integrative;1;C;3077;
20770;A Scelta dello Studente;1;D;3077;
20771;Per la Prova Finale;1;E;3077;
20772;Ulteriori Conoscenze Linguistiche;1;F;3077;
21393;Abilità Informatiche e Telematiche;2;F;3077;
21394;Tirocini Formativi e di Orientamento;3;F;3077;
21395;Altre Conoscenze Utili per l'Inserimento nel Mondo del Lavoro;4;F;3077;
21543;Per Stages e Tirocini Presso Imprese, Enti Pubblici o Privati, Ordini Professionali;1;S;3077;
50583;Aziendale;1;B;3078;
50586;Economico;2;B;3078;
50585;Statistico-Matematico;3;B;3078;
50584;Giuridico;4;B;3078;
21021;Attività Formative Affini o Integrative;1;C;3078;
20774;A Scelta dello Studente;1;D;3078;
20775;Per la Prova Finale;1;E;3078;
20776;Ulteriori Conoscenze Linguistiche;1;F;3078;
21396;Abilità Informatiche e Telematiche;2;F;3078;
21397;Tirocini Formativi e di Orientamento;3;F;3078;
21398;Altre Conoscenze Utili per l'Inserimento nel Mondo del Lavoro;4;F;3078;
21544;Per Stages e Tirocini Presso Imprese, Enti Pubblici o Privati, Ordini Professionali;1;S;3078;
50587;Istituzioni di Filosofia;1;B;3079;
50590;Storia della Filosofia;2;B;3079;
50588;Discipline Classiche, Storiche, Antropologiche e Politico-Sociali;3;B;3079;
50589;Storia delle Scienze;4;B;3079;
21023;Attività Formative Affini o Integrative;1;C;3079;
20778;A Scelta dello Studente;1;D;3079;
20779;Per la Prova Finale;1;E;3079;
20780;Ulteriori Conoscenze Linguistiche;1;F;3079;
21399;Abilità Informatiche e Telematiche;2;F;3079;
21400;Tirocini Formativi e di Orientamento;3;F;3079;
21401;Altre Conoscenze Utili per l'Inserimento nel Mondo del Lavoro;4;F;3079;
21545;Per Stages e Tirocini Presso Imprese, Enti Pubblici o Privati, Ordini Professionali;1;S;3079;
50591;Discipline Fisiche;1;B;3080;
50593;Discipline Geologiche;2;B;3080;
50592;Discipline Geofisiche;3;B;3080;
21025;Attività Formative Affini o Integrative;1;C;3080;
20782;A Scelta dello Studente;1;D;3080;
20783;Per la Prova Finale;1;E;3080;
20784;Ulteriori Conoscenze Linguistiche;1;F;3080;
21402;Abilità Informatiche e Telematiche;2;F;3080;
21403;Tirocini Formativi e di Orientamento;3;F;3080;
21404;Altre Conoscenze Utili per l'Inserimento nel Mondo del Lavoro;4;F;3080;
21546;Per Stages e Tirocini Presso Imprese, Enti Pubblici o Privati, Ordini Professionali;1;S;3080;
50599;Discipline Geografiche, Geologiche e dell'Ambiente;1;B;3081;
50600;Discipline Storiche;2;B;3081;
50597;Discipline Informatiche, Matematiche, Statistico-Demografiche e della Rappresentazione;3;B;3081;
50598;Discipline Ambientali ed Economico-Giuridiche;4;B;3081;
50601;Discipline Linguistiche e Letterarie, Filosofiche e Psicologiche, Sociali e Politiche;5;B;3081;
21027;Attività Formative Affini o Integrative;1;C;3081;
20786;A Scelta dello Studente;1;D;3081;
20787;Per la Prova Finale;1;E;3081;
20788;Ulteriori Conoscenze Linguistiche;1;F;3081;
21405;Abilità Informatiche e Telematiche;2;F;3081;
21406;Tirocini Formativi e di Orientamento;3;F;3081;
21407;Altre Conoscenze Utili per l'Inserimento nel Mondo del Lavoro;4;F;3081;
21547;Per Stages e Tirocini Presso Imprese, Enti Pubblici o Privati, Ordini Professionali;1;S;3081;
50602;Discipline Sociologiche e Politologiche;1;B;3082;
50605;Discipline Giuridiche;2;B;3082;
50604;Discipline Storiche e Geografiche;3;B;3082;
50603;Discipline Economiche;4;B;3082;
21029;Attività Formative Affini o Integrative;1;C;3082;
20790;A Scelta dello Studente;1;D;3082;
20791;Per la Prova Finale;1;E;3082;
20792;Ulteriori Conoscenze Linguistiche;1;F;3082;
21408;Abilità Informatiche e Telematiche;2;F;3082;
21409;Tirocini Formativi e di Orientamento;3;F;3082;
21410;Altre Conoscenze Utili per l'Inserimento nel Mondo del Lavoro;4;F;3082;
21548;Per Stages e Tirocini Presso Imprese, Enti Pubblici o Privati, Ordini Professionali;1;S;3082;
50606;Statistico;1;B;3083;
50607;Statistico Applicato;2;B;3083;
50608;Matematico Applicato;3;B;3083;
21031;Attività Formative Affini o Integrative;1;C;3083;
20794;A Scelta dello Studente;1;D;3083;
20795;Per la Prova Finale;1;E;3083;
20796;Ulteriori Conoscenze Linguistiche;1;F;3083;
21411;Abilità Informatiche e Telematiche;2;F;3083;
21412;Tirocini Formativi e di Orientamento;3;F;3083;
21413;Altre Conoscenze Utili per l'Inserimento nel Mondo del Lavoro;4;F;3083;
21549;Per Stages e Tirocini Presso Imprese, Enti Pubblici o Privati, Ordini Professionali;1;S;3083;
50609;Statistico, Statistico Applicato;1;B;3084;
50612;Matematica per le Scienze Attuariali e Finanziarie;2;B;3084;
50611;Economico-Aziendale;3;B;3084;
50610;Giuridico;4;B;3084;
21033;Attività Formative Affini o Integrative;1;C;3084;
20798;A Scelta dello Studente;1;D;3084;
20799;Per la Prova Finale;1;E;3084;
20800;Ulteriori Conoscenze Linguistiche;1;F;3084;
21414;Abilità Informatiche e Telematiche;2;F;3084;
21415;Tirocini Formativi e di Orientamento;3;F;3084;
21416;Altre Conoscenze Utili per l'Inserimento nel Mondo del Lavoro;4;F;3084;
21550;Per Stages e Tirocini Presso Imprese, Enti Pubblici o Privati, Ordini Professionali;1;S;3084;
50613;Storia Generale ed Europea;1;B;3085;
50614;Storia dei Paesi Extraeuropei;2;B;3085;
50615;Discipline Storiche, Sociali e del Territorio;3;B;3085;
50616;Fonti, Metodologie, Tecniche e Strumenti della Ricerca Storica;4;B;3085;
