ID_SCUOLA;CODICE_SCUOLA;DENOMINAZIONE;TIPO_SCUOLA;ENTE;REGIONE;PROVINCIA;COMUNE;CAP;INDIRIZZO;TELEFONO;LIVELLO_FUNZIONALE;CODICE_SCUOLA_RIFERIMENTO;TIPOLOGIA;TIPOLOGIA_SEDE;PARITA;CODICE_ISTAT;
11710;PRRC001507;ZAPPA-FERMI (CORSO SERALE);ISTITUTO PROFESSIONALE PER I SERVIZI COMMERCIALI E TURISTICI;Statale;EMILIA ROMAGNA;PARMA;BORGO VAL DI TARO;;VIA G.CACCHIOLI 9;;CORSO SERALE;PRRC00101V;;;;034006;
4048;PRRC00451Q;P. GIORDANI - SERALE;ISTITUTO PROFESSIONALE PER I SERVIZI COMMERCIALI, TURISTICI E DELLA PUBBLICITA';Statale;EMILIA ROMAGNA;PARMA;PARMA;43100;VIA LAZIO N. 3;;CORSO SERALE;PRRC00401A;SS;;;034027;
4051;PRRH010507;G. MAGNAGHI - SERALE;ISTITUTO PROFESSIONALE PER I SERVIZI ALBERGHIERI E RISTORAZIONE;Statale;EMILIA ROMAGNA;PARMA;SALSOMAGGIORE TERME;43039;VIALE ROMAGNOSI 7;0524 572270;CORSO SERALE;PRRH01000T;SS;;;034032;
12065;PRRH01001V;MAGNAGHI;ISTITUTO PROFESSIONALE PER I SERVIZI ALBERGHIERI E RISTORAZIONE;Statale;EMILIA ROMAGNA;PARMA;PARMA;43100;VIA GRAMSCI 22;;;PRRH01000T;;;;034027;
11057;PRRI01003C;P. LEVI;ISTITUTO PROFESSIONALE INDUSTRIA E ARTIGIANATO;Statale;EMILIA ROMAGNA;PARMA;FIDENZA;;VIA GOBETTI;;;PRRI010009;;;;034014;
4053;PRRI01001A;PRIMO LEVI;ISTITUTO PROFESSIONALE INDUSTRIA E ARTIGIANATO;Statale;EMILIA ROMAGNA;PARMA;BEDONIA;43041;VIA STEFANO RAFFI 28;;;PRRI010009;SS;;;034003;
4054;PRRI01002B;PRIMO LEVI;ISTITUTO PROFESSIONALE INDUSTRIA E ARTIGIANATO;Statale;EMILIA ROMAGNA;PARMA;BUSSETO;43010;VIA PROVESI 18;;;PRRI010009;SS;;;034007;
11189;PRRI01050P;PRIMO LEVI (CORSO SERALE);ISTITUTO PROFESSIONALE INDUSTRIA E ARTIGIANATO;Statale;EMILIA ROMAGNA;PARMA;PARMA;;PIAZZALE SICILIA 5;;CORSO SERALE;PRRI010009;;;;034027;
4056;PRSD01050X;P. TOSCHI - SERALE;ISTITUTO D'ARTE;Statale;EMILIA ROMAGNA;PARMA;PARMA;43100;VIALE TOSCHI 1;0521 282270;CORSO SERALE;PRSD01000E;SS;;;034027;
4059;PRTD00150E;GINO ZAPPA - SERALE;ISTITUTO TECNICO COMMERCIALE E PER GEOMETRI;Statale;EMILIA ROMAGNA;PARMA;BORGO VAL DI TARO;43043;VIA G. CACCHIOLI 9;0525 97985;CORSO SERALE;PRTD001016;SS;;;034006;
11230;PRTD003506;I.T.COMM. LUCA PACIOLO (CORSO SERALE);ISTITUTO TECNICO COMMERCIALE;Statale;EMILIA ROMAGNA;PARMA;FIDENZA;;VIA MANZONI 6;;CORSO SERALE;PRTD00301T;;;;034014;
12012;PRTD02050X;MELLONI (CORSO SERALE);ISTITUTO TECNICO COMMERCIALE;Statale;EMILIA ROMAGNA;PARMA;PARMA;;VIALE MARIA LUIGIA 9;;CORSO SERALE;PRTD02000E;;;;034027;
4065;PRTD040505;BODONI - SERALE;ISTITUTO TECNICO COMMERCIALE E PER GEOMETRI;Statale;EMILIA ROMAGNA;PARMA;PARMA;43100;VIALE PIACENZA N 14;;CORSO SERALE;PRTD04000Q;SS;;;034027;
4064;PRTD04001R;BODONI;ISTITUTO TECNICO COMMERCIALE E PER GEOMETRI;Statale;EMILIA ROMAGNA;PARMA;PARMA;43100;CASA DI RECLUSIONE;;;PRTD04000Q;SS;;;034027;
4067;PRTF01050G;LEONARDO DA VINCI - SERALE;ISTITUTO TECNICO INDUSTRIALE;Statale;EMILIA ROMAGNA;PARMA;PARMA;43100;VIA TOSCANA 8;0521 73927;CORSO SERALE;PRTF010006;SS;;;034027;
4069;PRTF02001T;A ORDINAMENTO SPECIALE;ISTITUTO TECNICO INDUSTRIALE;Statale;EMILIA ROMAGNA;PARMA;LANGHIRANO;43013;VIA XXV APRILE,8;0521 857566;;PRTF02000R;SS;;;034018;
4074;PRTL01001B;RONDANI;ISTITUTO TECNICO PER GEOMETRI;Statale;EMILIA ROMAGNA;PARMA;PARMA;43122;CASA DI RECLUSIONE;0521 282765;;PRTL01000A;SS;;;034027;
4075;PRTL01051R;RONDANI (I.T.G.) (CORSO SERALE);ISTITUTO TECNICO PER GEOMETRI;Statale;EMILIA ROMAGNA;PARMA;PARMA;43100;V.LE MARIA LUIGIA 13;0521 282765;CORSO SERALE;PRTL01000A;SS;;;034027;
4052;PRRI010009;PRIMO LEVI;ISTITUTO PROFESSIONALE INDUSTRIA E ARTIGIANATO;Statale;EMILIA ROMAGNA;PARMA;PARMA;43121;PIAZZALE SICILIA,5;0521 272638;ISTITUTO PRINCIPALE;;;;;034027;
4055;PRSD01000E;P. TOSCHI;ISTITUTO D'ARTE;Statale;EMILIA ROMAGNA;PARMA;PARMA;43100;VIALE TOSCHI 1;0521 282270;ISTITUTO PRINCIPALE;;;;;034027;
4057;PRST01000A;A. BOITO;CONSERVATORIO DI MUSICA;Statale;EMILIA ROMAGNA;PARMA;PARMA;43100;VIA CONSERVATORIO 27/A;0521 381911;ISTITUTO PRINCIPALE;;;;;034027;
4061;PRTD02000E;MELLONI;ISTITUTO TECNICO COMMERCIALE E PER GEOMETRI;Statale;EMILIA ROMAGNA;PARMA;PARMA;43100;VIALE MARIA LUIGIA 9;0521 282239;ISTITUTO PRINCIPALE;;;;;034027;
4063;PRTD04000Q;BODONI;ISTITUTO TECNICO COMMERCIALE E PER GEOMETRI;Statale;EMILIA ROMAGNA;PARMA;PARMA;43100;VIALE PIACENZA, 14;0521 986760;ISTITUTO PRINCIPALE;;;;;034027;
4066;PRTF010006;LEONARDO DA VINCI;ISTITUTO TECNICO INDUSTRIALE;Statale;EMILIA ROMAGNA;PARMA;PARMA;43122;VIA TOSCANA 10;0521 271031;ISTITUTO PRINCIPALE;;;;;034027;
9714;PRISX00921;SCUOLA PER L'EUROPA;ISTITUTO SUPERIORE;Non statale;EMILIA ROMAGNA;PARMA;PARMA;43121;STRADA A. SAFFI, 8;0521 504118;ISTITUTO PRINCIPALE;;IS;LEGALMENTE RICONOSCIUTA;;034027;
9131;PRPLX00306;LICEO LINGUISTICO EUROPEO OXFORD;LICEO LINGUISTICO;Non statale;EMILIA ROMAGNA;PARMA;PARMA;43100;VIA BRUNO LONGHI, 18;;;;;LEGALMENTE RICONOSCIUTA;;034027;
9584;PRTDX00768;LAURA SANVITALE;ISTITUTO TECNICO COMMERCIALE;Non statale;EMILIA ROMAGNA;PARMA;PARMA;43100;V.LE SOLFERINO,25;;;;;LEGALMENTE RICONOSCIUTA;;034027;
9588;PRPCX00774;LICEO GINNASIO 'S.ORSOLA';LICEO CLASSICO;Non statale;EMILIA ROMAGNA;PARMA;PARMA;43100;VIA ORSOLINE,2;0521 282707;;;;LEGALMENTE RICONOSCIUTA;;034027;
9423;PRTEX00598;ISTITUTO TECNICO FEMMINILE LEG. RIC. 'PICCOLE FIGLIE';ISTITUTO TECNICO PER ATTIVITA' SOCIALI (GIA' ITF);Non statale;EMILIA ROMAGNA;PARMA;PARMA;43100;VIA COCCONCELLI ANTONIO, 10;0521 235833;;;;LEGALMENTE RICONOSCIUTA;;034027;
10357;PRPS05000E;ATTILIO BERTOLUCCI;LICEO SCIENTIFICO;Statale;EMILIA ROMAGNA;PARMA;PARMA;43100;VIA TOSCANA, 10/A;0521 798459;;;;;;034027;
8467;PRIS00100X;ZAPPA-FERMI;ISTITUTO SUPERIORE;Statale;EMILIA ROMAGNA;PARMA;BORGO VAL DI TARO;43043;VIA G.CACCHIOLI 9;0525 97985;ISTITUTO PRINCIPALE;;IS;;;034006;
8468;PRIS00200Q;GALILEI - BOCCHIALINI - SOLARI;ISTITUTO SUPERIORE;Statale;EMILIA ROMAGNA;PARMA;SAN SECONDO PARMENSE;43017;VIA CEFALONIA 14;0521 872116;ISTITUTO PRINCIPALE;;IS;;;034033;
8469;PRIS00300G;PACIOLO-D'ANNUNZIO;ISTITUTO SUPERIORE;Statale;EMILIA ROMAGNA;PARMA;FIDENZA;43036;VIA MANZONI 6;0524 522016;ISTITUTO PRINCIPALE;;IS;;;034014;
4050;PRRH01000T;G. MAGNAGHI;ISTITUTO PROFESSIONALE PER I SERVIZI ALBERGHIERI E RISTORAZIONE;Statale;EMILIA ROMAGNA;PARMA;SALSOMAGGIORE TERME;43039;VIALE ROMAGNOSI 7;0524 572270;ISTITUTO PRINCIPALE;;;;;034032;
4045;PRPS04000X;ULIVI;LICEO SCIENTIFICO;Statale;EMILIA ROMAGNA;PARMA;PARMA;43100;VIALE MARIA LUIGIA, 3;0521 235518;ISTITUTO PRINCIPALE;;;;;034027;
4044;PRPS030009;MARCONI;LICEO SCIENTIFICO;Statale;EMILIA ROMAGNA;PARMA;PARMA;43100;VIA COSTITUENTE 2;0521 282043;ISTITUTO PRINCIPALE;;;;;034027;
4042;PRPS010004;M.LUIGIA  (ANNESSO CONVITTO);LICEO SCIENTIFICO;Statale;EMILIA ROMAGNA;PARMA;PARMA;43100;VIA LALATTA 14;0521 237579;ISTITUTO PRINCIPALE;;;;;034027;
4041;PRPM010005;ALBERTINA SANVITALE;LICEO SCIENZE SOCIALI (ex IST. MAGISTRALE);Statale;EMILIA ROMAGNA;PARMA;PARMA;43100;P.LE S. SEPOLCRO 3;0521 283176;ISTITUTO PRINCIPALE;;;;;034027;
4040;PRPC030006;M.LUIGIA  (L.C. ANNESSO CONVITTO);LICEO CLASSICO;Statale;EMILIA ROMAGNA;PARMA;PARMA;43100;VIA LALATTA 14;0521 237579;;;;;;034027;
4038;PRPC010001;ROMAGNOSI;LICEO CLASSICO;Statale;EMILIA ROMAGNA;PARMA;PARMA;43125;VIALE MARIA LUIGIA 1;0521 282115;ISTITUTO PRINCIPALE;;;;;034027;
4076;PRVC010008;M.LUIGIA;CONVITTO ANNESSO;Statale;EMILIA ROMAGNA;PARMA;PARMA;43121;B.GO LALATTA 14;0521 237579;ISTITUZIONE EDUCAT.;;IP;;;034027;
4073;PRTL01000A;RONDANI;ISTITUTO TECNICO PER GEOMETRI;Statale;EMILIA ROMAGNA;PARMA;PARMA;43125;VIALE MARIA LUIGIA 9/A;0521 282765;ISTITUTO PRINCIPALE;;;;;034027;
4070;PRTF03000B;BERENINI;ISTITUTO TECNICO INDUSTRIALE;Statale;EMILIA ROMAGNA;PARMA;FIDENZA;43036;VIA V.ALFIERI, 4;0524 526101;ISTITUTO PRINCIPALE;;;;;034014;
4068;PRTF02000R;CARLO EMILIO GADDA;ISTITUTO TECNICO INDUSTRIALE;Statale;EMILIA ROMAGNA;PARMA;FORNOVO DI TARO;43045;VIA NAZIONALE 67;0525 400229;ISTITUTO PRINCIPALE;;;;;034017;
6602;PRTD02500N;PERITI AZ. S.CUORE;ISTITUTO TECNICO COMMERCIALE E PER GEOMETRI;Non statale;EMILIA ROMAGNA;PARMA;TRAVERSETOLO;43029;L.GO C.BATTISTI 4;0521 841057;;;;LEGALMENTE RICONOSCIUTA;PARITARIA;034042;
6601;PRTA01500L;DON LAZZERO;ISTITUTO TECNICO AGRARIO;Non statale;EMILIA ROMAGNA;PARMA;MONTECHIARUGOLO;43022;VIA PARMA, 4;0521 686022;;;;LEGALMENTE RICONOSCIUTA;PARITARIA;034023;
6600;PRPS02500T;AGOSTINO CHIEPPI;LICEO SCIENTIFICO;Non statale;EMILIA ROMAGNA;PARMA;PARMA;43100;V. COCCONCELLI 10;0521 238848;;;;LEGALMENTE RICONOSCIUTA;PARITARIA;034027;
6349;PRPS015007;S. BENEDETTO;LICEO SCIENTIFICO;Non statale;EMILIA ROMAGNA;PARMA;PARMA;43100;P.LE S.BENEDETTO 5;0521 381411;;;;LEGALMENTE RICONOSCIUTA;PARITARIA;034027;
8470;PRIS00400B;PIETRO GIORDANI;ISTITUTO SUPERIORE;Statale;EMILIA ROMAGNA;PARMA;PARMA;43100;VIA TOSCANA 7;0521 272405;ISTITUTO PRINCIPALE;;IS;;;034027;
6347;PRPM015008;EUGENIO PORTA;LICEO SCIENZE SOCIALI (ex IST. MAGISTRALE);Non statale;EMILIA ROMAGNA;PARMA;PARMA;43100;V.TOMMASINI 30;0521 236978;;;;LEGALMENTE RICONOSCIUTA;PARITARIA;034027;
6348;PRPM02500V;CANOSSA;LICEO SCIENZE SOCIALI (ex IST. MAGISTRALE);Non statale;EMILIA ROMAGNA;PARMA;FIDENZA;43036;V.MILANI 18;0524 512811;;;;LEGALMENTE RICONOSCIUTA;PARITARIA;034014;
3743;PCTD001019;ALESSANDRO VOLTA;ISTITUTO TECNICO COMMERCIALE E PER GEOMETRI;Statale;EMILIA ROMAGNA;PIACENZA;BORGONOVO VAL TIDONE;29011;VIA G. GALILEI, 1;0523 863635;;PCIS001003;SS;;;033006;
3733;PCRC001012;A. CASALI;ISTITUTO PROFESSIONALE PER I SERVIZI COMMERCIALI, TURISTICI E DELLA PUBBLICITA';Statale;EMILIA ROMAGNA;PIACENZA;CASTEL SAN GIOVANNI;29015;VIA GARIBALDI, 76;0523 842934;;PCIS001003;SS;;;033013;
3744;PCTF00101G;ITIS VOLTA;ISTITUTO TECNICO INDUSTRIALE;Statale;EMILIA ROMAGNA;PIACENZA;BORGONOVO VAL TIDONE;29011;VIA G. GALILEI, 1;0523 863635;;PCIS001003;SS;;;033006;
3726;PCPS00101D;ALESSANDRO VOLTA;LICEO SCIENTIFICO;Statale;EMILIA ROMAGNA;PIACENZA;CASTEL SAN GIOVANNI;29015;VIA NAZIARIO SAURO, 23;0523 843616;;PCIS001003;SS;;;033013;
3731;PCRA002053;CASA CIRCONDARIALE;ISTITUTO PROFESSIONALE PER L'AGRICOLTURA E L'AMBIENTE;Statale;EMILIA ROMAGNA;PIACENZA;PIACENZA;29122;VIA DELLE NOVATE, 65;;;PCIS00200V;SS;;;033032;
3738;PCTA00201P;G.RAINERI;ISTITUTO TECNICO AGRARIO;Statale;EMILIA ROMAGNA;PIACENZA;PIACENZA;29122;STRADA AGAZZANA 35;0523 458929;;PCIS00200V;SS;;;033032;
3730;PCRA002031;G. MARCORA;ISTITUTO PROFESSIONALE PER L'AGRICOLTURA E L'AMBIENTE;Statale;EMILIA ROMAGNA;PIACENZA;CORTEMAGGIORE;29016;VIA VITTORIO VENETO,35;0523 836635;;PCIS00200V;SS;;;033018;
3729;PCRA00202X;G. MARCORA;ISTITUTO PROFESSIONALE PER L'AGRICOLTURA E L'AMBIENTE;Statale;EMILIA ROMAGNA;PIACENZA;CASTEL SAN GIOVANNI;29015;VIA SAURO 1;0523 882535;;PCIS00200V;SS;;;033013;
3728;PCRA00201V;G. MARCORA;ISTITUTO PROFESSIONALE PER L'AGRICOLTURA E L'AMBIENTE;Statale;EMILIA ROMAGNA;PIACENZA;PIACENZA;29122;VIA MATTEI,31;0523 22380;;PCIS00200V;SS;;;033032;
3732;PCRC00301N;A. CASALI;ISTITUTO PROFESSIONALE PER I SERVIZI COMMERCIALI, TURISTICI E DELLA PUBBLICITA';Statale;EMILIA ROMAGNA;PIACENZA;PIACENZA;29100;VIA PIATTI 3;0523 754538;;PCIS00300P;SS;;;033032;
3739;PCTD003011;G. D. ROMAGNOSI;ISTITUTO TECNICO COMMERCIALE E PER GEOMETRI;Statale;EMILIA ROMAGNA;PIACENZA;PIACENZA;29121;VIA CAVOUR 45;0523 338431;;PCIS00300P;SS;;;033032;
3745;PCTF004013;MATTEI;ISTITUTO TECNICO INDUSTRIALE;Statale;EMILIA ROMAGNA;PIACENZA;FIORENZUOLA D'ARDA;29017;VIA BOIARDI, 5;;;PCIS00400E;SS;;;033021;
3735;PCRI004016;L.DA VINCI;ISTITUTO PROFESSIONALE INDUSTRIA E ARTIGIANATO;Statale;EMILIA ROMAGNA;PIACENZA;FIORENZUOLA D'ARDA;29017;VIA BOIARDI;0523 983366;;PCIS00400E;SS;;;033021;
3742;PCTD00401R;ISTITUTO TECNICO COMMERCIALE;ISTITUTO TECNICO COMMERCIALE E PER GEOMETRI;Statale;EMILIA ROMAGNA;PIACENZA;FIORENZUOLA D'ARDA;29017;VIA BOIARDI 5;0523 942018;;PCIS00400E;SS;;;033021;
3727;PCPS004011;MATTEI;LICEO SCIENTIFICO;Statale;EMILIA ROMAGNA;PIACENZA;FIORENZUOLA D'ARDA;29017;VIA BOIARDI;0523 942018;;PCIS00400E;SS;;;033021;
3746;PCTF00601P;GUGLIELMO MARCONI;ISTITUTO TECNICO INDUSTRIALE;Statale;EMILIA ROMAGNA;PIACENZA;PIACENZA;29122;VIA IV NOVEMBRE 122;0523 754402;;PCIS006006;SS;;;033032;
3734;PCRI00601T;L.DA VINCI;ISTITUTO PROFESSIONALE INDUSTRIA E ARTIGIANATO;Statale;EMILIA ROMAGNA;PIACENZA;PIACENZA;29122;VIA NASOLINI 9;0523 754422;;PCIS006006;SS;;;033032;
3747;PCTL00701P;ALESSIO TRAMELLO;ISTITUTO TECNICO PER GEOMETRI;Statale;EMILIA ROMAGNA;PIACENZA;PIACENZA;29121;VIA MATTEI, 33;0523 454050;;PCIS007002;SS;;;033032;
3741;PCTD007018;ALESSIO TRAMELLO;ISTITUTO TECNICO COMMERCIALE E PER GEOMETRI;Statale;EMILIA ROMAGNA;PIACENZA;BOBBIO;29022;VIA MAZZINI, 6;0523 932442;;PCIS007002;SS;;;033005;
10891;PCRA002507;I.P.A.S. MARCORA (CORSO SERALE);ISTITUTO PROFESSIONALE PER L'AGRICOLTURA E L'AMBIENTE;Statale;EMILIA ROMAGNA;PIACENZA;PIACENZA;;STRADA AGAZZANA, 35;;CORSO SERALE;PCRA00201V;;;;033032;
3737;PCSL01050D;BRUNO CASSINARI -SERALE;LICEO ARTISTICO;Statale;EMILIA ROMAGNA;PIACENZA;PIACENZA;29100;VIA SCALABRINI 71;0523 332640;CORSO SERALE;PCSL010004;SS;;;033032;
11751;PCTA002503;I.T.A.S. RAINERI (CORSO SERALE);ISTITUTO TECNICO AGRARIO;Statale;EMILIA ROMAGNA;PIACENZA;PIACENZA;;STRADA AGAZZANA, 35;;CORSO SERALE;PCTA00201P;;;;033032;
3740;PCTD00351A;G. D. ROMAGNOSI -SERALE;ISTITUTO TECNICO COMMERCIALE E PER GEOMETRI;Statale;EMILIA ROMAGNA;PIACENZA;PIACENZA;29121;VIA CAVOUR 45;0523 25831;CORSO SERALE;PCTD003011;SS;;;033032;
12432;PCTF006503;ITIS GUGLIELMO MARCONI (CORSO SERALE);ISTITUTO TECNICO INDUSTRIALE;Statale;EMILIA ROMAGNA;PIACENZA;PIACENZA;;VIA IV NOVEMBRE 122;;CORSO SERALE;PCTF00601P;;;;033032;
3748;PCTL007514;ALESSIO TRAMELLO - CORSO SERALE;ISTITUTO TECNICO PER GEOMETRI;Statale;EMILIA ROMAGNA;PIACENZA;PIACENZA;29121;VIA MATTEI, 33;0523 454050;CORSO SERALE;PCTL00701P;SS;;;033032;
6606;PCPS01500A;MARCONI;LICEO SCIENTIFICO;Non statale;EMILIA ROMAGNA;PIACENZA;PIACENZA;29100;VIA CORTESI 20;0523 755080;;;;LEGALMENTE RICONOSCIUTA;PARITARIA;033032;
6607;PCPS92500R;S.VINCENZO;LICEO SCIENTIFICO;Non statale;EMILIA ROMAGNA;PIACENZA;PIACENZA;29121;V.SCALABRINI 67;0523 321972;;;;LEGALMENTE RICONOSCIUTA;PARITARIA;033032;
6608;PCTD015006;MARCONI;ISTITUTO TECNICO COMMERCIALE E PER GEOMETRI;Non statale;EMILIA ROMAGNA;PIACENZA;PIACENZA;29100;VIA CORTESI 20;0523 755080;;;;LEGALMENTE RICONOSCIUTA;PARITARIA;033032;
3723;PCPC010004;M. GIOIA;LICEO CLASSICO;Statale;EMILIA ROMAGNA;PIACENZA;PIACENZA;29100;VIALE RISORGIMENTO, 1;0523 306209;ISTITUTO PRINCIPALE;;;;;033032;
3724;PCPM010008;GIULIA MOLINO COLOMBINI;LICEO SCIENZE SOCIALI (ex IST. MAGISTRALE);Statale;EMILIA ROMAGNA;PIACENZA;PIACENZA;29100;VIA BEVERORA 51;0523 328281;ISTITUTO PRINCIPALE;;;;;033032;
3725;PCPS02000T;LORENZO RESPIGHI;LICEO SCIENTIFICO;Statale;EMILIA ROMAGNA;PIACENZA;PIACENZA;29100;PIAZZALE GENOVA,1;0523 325835;ISTITUTO PRINCIPALE;;;;;033032;
3736;PCSL010004;BRUNO CASSINARI;LICEO ARTISTICO;Statale;EMILIA ROMAGNA;PIACENZA;PIACENZA;29121;VIA SCALABRINI, 71;0523 332640;ISTITUTO PRINCIPALE;;;;;033032;
2401;PCST01000D;GIUSEPPE NICOLINI;CONSERVATORIO DI MUSICA;Statale;EMILIA ROMAGNA;PIACENZA;PIACENZA;29100;VIA S. FRANCA 35;0523 384345;ISTITUTO PRINCIPALE;;;;;033032;
11135;PCPL00500E;S. VINCENZO;LICEO LINGUISTICO;Non statale;EMILIA ROMAGNA;PIACENZA;PIACENZA;;VIA SCALABRINI 65-67;;;;;;;033032;
9570;PCTLX00751;PASCOLI;ISTITUTO TECNICO PER GEOMETRI;Non statale;EMILIA ROMAGNA;PIACENZA;PIACENZA;29100;V.LE ABBADIA 4;;;;;LEGALMENTE RICONOSCIUTA;;033032;
9224;PCPMX00399;ISTITUTO MAGISTRALE S.COLOMBANO;LICEO SCIENZE SOCIALI (ex IST. MAGISTRALE);Statale;EMILIA ROMAGNA;PIACENZA;BOBBIO;29022;;;;;;;;033005;
8911;PCTDX00087;LUIGI EINAUDI;ISTITUTO TECNICO COMMERCIALE;Statale;EMILIA ROMAGNA;PIACENZA;PIACENZA;29100;VIA SCALABRINI;;;;;;;033032;
8421;PCIS001003;ALESSANDRO VOLTA;ISTITUTO SUPERIORE;Statale;EMILIA ROMAGNA;PIACENZA;CASTEL SAN GIOVANNI;29015;VIA N. SAURO, 23;0523 843616;ISTITUTO PRINCIPALE;;IS;;;033013;
8422;PCIS00200V;G.RAINERI;ISTITUTO SUPERIORE;Statale;EMILIA ROMAGNA;PIACENZA;PIACENZA;29100;STRADA AGAZZANA 35;0523 458929;ISTITUTO PRINCIPALE;;IS;;;033032;
8423;PCIS00300P;G. D. ROMAGNOSI;ISTITUTO SUPERIORE;Statale;EMILIA ROMAGNA;PIACENZA;PIACENZA;29121;VIA CAVOUR 45;0523 338431;ISTITUTO PRINCIPALE;;IS;;;033032;
8424;PCIS00400E;MATTEI;ISTITUTO SUPERIORE;Statale;EMILIA ROMAGNA;PIACENZA;FIORENZUOLA D'ARDA;29017;VIA BOIARDI;0523 942018;ISTITUTO PRINCIPALE;;IS;;;033021;
8425;PCIS006006;GUGLIELMO MARCONI;ISTITUTO SUPERIORE;Statale;EMILIA ROMAGNA;PIACENZA;PIACENZA;29100;VIA IV NOVEMBRE 122;0523 714811;ISTITUTO PRINCIPALE;;IS;;;033032;
8426;PCIS007002;ALESSIO TRAMELLO;ISTITUTO SUPERIORE;Statale;EMILIA ROMAGNA;PIACENZA;PIACENZA;29100;VIA MATTEI, 33;0523 454050;ISTITUTO PRINCIPALE;;IS;;;033032;
6603;PCPC02500T;S.VINCENZO;LICEO CLASSICO;Non statale;EMILIA ROMAGNA;PIACENZA;PIACENZA;29121;V.SCALABRINI 67;0523 321972;;;;LEGALMENTE RICONOSCIUTA;PARITARIA;033032;
6604;PCPL02500Q;ORSOLINE;LICEO LINGUISTICO;Non statale;EMILIA ROMAGNA;PIACENZA;PIACENZA;29100;V.GENOCCHI 4;0523 325990;;;;LEGALMENTE RICONOSCIUTA;PARITARIA;033032;
6605;PCPQ145008;S.BENEDETTO;SCUOLA MAGISTRALE;Non statale;EMILIA ROMAGNA;PIACENZA;PIACENZA;29121;CORSO V.EMANUELE 158;0523 325686;;;;SCUOLA MAGISTRALE CONVENZIONATA;;033032;
4281;RARC00101E;D.STROCCHI;ISTITUTO PROFESSIONALE PER I SERVIZI COMMERCIALI, TURISTICI E DELLA PUBBLICITA';Statale;EMILIA ROMAGNA;RAVENNA;FAENZA;48018;VIA MEDAGLIE D'ORO, 92;0546 622600;;RAIS00100G;SS;;;039010;
4280;RARA00101G;FAENZA;ISTITUTO PROFESSIONALE PER L'AGRICOLTURA E L'AMBIENTE;Statale;EMILIA ROMAGNA;RAVENNA;FAENZA;48018;VIA FIRENZE 194;0546 22932;;RAIS00100G;SS;;;039010;
4282;RARC00201A;A.OLIVETTI;ISTITUTO PROFESSIONALE PER I SERVIZI COMMERCIALI, TURISTICI E DELLA PUBBLICITA';Statale;EMILIA ROMAGNA;RAVENNA;RAVENNA;48121;VIA N. BIXIO, 25;0544 30326;;RAIS00200B;SS;;;039014;
4290;RARI002013;C. CALLEGARI;ISTITUTO PROFESSIONALE INDUSTRIA E ARTIGIANATO;Statale;EMILIA ROMAGNA;RAVENNA;RAVENNA;48122;VIA UMAGO 18;0544 420329;;RAIS00200B;SS;;;039014;
4297;RATD00301D;G. COMPAGNONI;ISTITUTO TECNICO COMMERCIALE E PER GEOMETRI;Statale;EMILIA ROMAGNA;RAVENNA;LUGO;48022;VIA LUMAGNI 26;0545 22035;;RAIS003007;SS;;;039012;
4284;RARC003016;E.STOPPA;ISTITUTO PROFESSIONALE PER I SERVIZI COMMERCIALI, TURISTICI E DELLA PUBBLICITA';Statale;EMILIA ROMAGNA;RAVENNA;LUGO;48022;VIA BARACCA, 62;0545 35465;;RAIS003007;SS;;;039012;
4289;RARI00401P;EUSTACHIO MANFREDI;ISTITUTO PROFESSIONALE INDUSTRIA E ARTIGIANATO;Statale;EMILIA ROMAGNA;RAVENNA;LUGO;48022;CORSO MATTEOTTI 55;0545 23527;;RAIS004003;SS;;;039012;
4302;RATF00401G;GUGLIELMO MARCONI;ISTITUTO TECNICO INDUSTRIALE;Statale;EMILIA ROMAGNA;RAVENNA;LUGO;48022;VIA LUMAGNI 24;0545 32524;;RAIS004003;SS;;;039012;
4292;RASD00601G;G.SEVERINI;ISTITUTO D'ARTE;Statale;EMILIA ROMAGNA;RAVENNA;RAVENNA;48121;VIA PIETRO ALIGHIERI 8;0544 218193;;RAIS00600P;SS;;;039014;
4293;RASL006012;PIER LUIGI NERVI;LICEO ARTISTICO;Statale;EMILIA ROMAGNA;RAVENNA;RAVENNA;48121;VIA TOMBESI DALL'OVA, 14;0544 38310;;RAIS00600P;SS;;;039014;
4301;RATF007013;I.T.I. L.BUCCI;ISTITUTO TECNICO INDUSTRIALE;Statale;EMILIA ROMAGNA;RAVENNA;FAENZA;48018;VIA CAMANGI, 19;0546 21913;;RAIS00700E;SS;;;039010;
4288;RARI007016;I.T.I.P. L.BUCCI;ISTITUTO PROFESSIONALE INDUSTRIA E ARTIGIANATO;Statale;EMILIA ROMAGNA;RAVENNA;FAENZA;48018;VIA NUOVA 45;0546 22428;;RAIS00700E;SS;;;039010;
4295;RATA008016;LUIGI PERDISA;ISTITUTO TECNICO AGRARIO;Statale;EMILIA ROMAGNA;RAVENNA;RAVENNA;48123;VIA DELL'AGRICOLTURA, 5;0544 450079;;RAIS00800A;SS;;;039014;
4303;RATL008013;CAMILLO MORIGIA;ISTITUTO TECNICO PER GEOMETRI;Statale;EMILIA ROMAGNA;RAVENNA;RAVENNA;48124;VIA MARCONI 6;0544 400287;;RAIS00800A;SS;;;039014;
